Fiscalizador;Establ;Programa;Vehiculo;Dia;valor;
4;73;1;3;2;0;
4;73;1;3;3;0;
4;73;1;3;4;0;
4;73;1;3;5;0;
4;73;1;4;1;0;
4;73;1;4;2;0;
4;73;1;4;3;0;
4;73;1;4;4;0;
4;73;1;4;5;0;
4;73;2;1;1;0;
4;73;2;1;2;0;
4;73;2;1;3;0;
4;73;2;1;4;0;
4;73;2;1;5;0;
4;73;2;2;1;0;
4;73;2;2;2;0;
4;73;2;2;3;0;
4;73;2;2;4;0;
4;73;2;2;5;0;
4;73;2;3;1;0;
4;73;2;3;2;0;
4;73;2;3;3;0;
4;73;2;3;4;0;
4;73;2;3;5;0;
4;73;2;4;1;0;
4;73;2;4;2;0;
4;73;2;4;3;0;
4;73;2;4;4;0;
4;73;2;4;5;0;
4;73;3;1;1;0;
4;73;3;1;2;0;
4;73;3;1;3;0;
4;73;3;1;4;0;
4;73;3;1;5;0;
4;73;3;2;1;0;
4;73;3;2;2;0;
4;73;3;2;3;0;
4;73;3;2;4;0;
4;73;3;2;5;0;
4;73;3;3;1;0;
4;73;3;3;2;0;
4;73;3;3;3;0;
4;73;3;3;4;0;
4;73;3;3;5;0;
4;73;3;4;1;0;
4;73;3;4;2;0;
4;73;3;4;3;0;
4;73;3;4;4;0;
4;73;3;4;5;0;
4;73;4;1;1;0;
4;73;4;1;2;0;
4;73;4;1;3;0;
4;73;4;1;4;0;
4;73;4;1;5;0;
4;73;4;2;1;0;
4;73;4;2;2;0;
4;73;4;2;3;0;
4;73;4;2;4;0;
4;73;4;2;5;0;
4;73;4;3;1;0;
4;73;4;3;2;0;
4;73;4;3;3;0;
4;73;4;3;4;0;
4;73;4;3;5;0;
4;73;4;4;1;0;
4;73;4;4;2;0;
4;73;4;4;3;0;
4;73;4;4;4;0;
4;73;4;4;5;0;
4;73;5;1;1;0;
4;73;5;1;2;0;
4;73;5;1;3;0;
4;73;5;1;4;0;
4;73;5;1;5;0;
4;73;5;2;1;0;
4;73;5;2;2;0;
4;73;5;2;3;0;
4;73;5;2;4;0;
4;73;5;2;5;0;
4;73;5;3;1;0;
4;73;5;3;2;0;
4;73;5;3;3;0;
4;73;5;3;4;0;
4;73;5;3;5;0;
4;73;5;4;1;0;
4;73;5;4;2;0;
4;73;5;4;3;0;
4;73;5;4;4;0;
4;73;5;4;5;0;
4;73;6;1;1;0;
4;73;6;1;2;0;
4;73;6;1;3;0;
4;73;6;1;4;0;
4;73;6;1;5;0;
4;73;6;2;1;0;
4;73;6;2;2;0;
4;73;6;2;3;0;
4;73;6;2;4;0;
4;73;6;2;5;0;
4;73;6;3;1;0;
4;73;6;3;2;0;
4;73;6;3;3;0;
4;73;6;3;4;0;
4;73;6;3;5;0;
4;73;6;4;1;0;
4;73;6;4;2;0;
4;73;6;4;3;0;
4;73;6;4;4;0;
4;73;6;4;5;0;
4;74;1;1;1;0;
4;74;1;1;2;0;
4;74;1;1;3;0;
4;74;1;1;4;0;
4;74;1;1;5;0;
4;74;1;2;1;0;
4;74;1;2;2;0;
4;74;1;2;3;0;
4;74;1;2;4;0;
4;74;1;2;5;0;
4;74;1;3;1;0;
4;74;1;3;2;0;
4;74;1;3;3;0;
4;74;1;3;4;0;
4;74;1;3;5;0;
4;74;1;4;1;0;
4;74;1;4;2;0;
4;74;1;4;3;0;
4;74;1;4;4;0;
4;74;1;4;5;0;
4;74;2;1;1;0;
4;74;2;1;2;0;
4;74;2;1;3;0;
4;74;2;1;4;0;
4;74;2;1;5;0;
4;74;2;2;1;0;
4;74;2;2;2;0;
4;74;2;2;3;0;
4;74;2;2;4;0;
4;74;2;2;5;0;
4;74;2;3;1;0;
4;74;2;3;2;0;
4;74;2;3;3;0;
4;74;2;3;4;0;
4;74;2;3;5;0;
4;74;2;4;1;0;
4;74;2;4;2;0;
4;74;2;4;3;0;
4;74;2;4;4;0;
4;74;2;4;5;0;
4;74;3;1;1;0;
4;74;3;1;2;0;
4;74;3;1;3;0;
4;74;3;1;4;0;
4;74;3;1;5;0;
4;74;3;2;1;0;
4;74;3;2;2;0;
4;74;3;2;3;0;
4;74;3;2;4;0;
4;74;3;2;5;0;
4;74;3;3;1;0;
4;74;3;3;2;0;
4;74;3;3;3;0;
4;74;3;3;4;0;
4;74;3;3;5;0;
4;74;3;4;1;0;
4;74;3;4;2;0;
4;74;3;4;3;0;
4;74;3;4;4;0;
4;74;3;4;5;0;
4;74;4;1;1;0;
4;74;4;1;2;0;
4;74;4;1;3;0;
4;74;4;1;4;0;
4;74;4;1;5;0;
4;74;4;2;1;0;
4;74;4;2;2;0;
4;74;4;2;3;0;
4;74;4;2;4;0;
4;74;4;2;5;0;
4;74;4;3;1;0;
4;74;4;3;2;0;
4;74;4;3;3;0;
4;74;4;3;4;0;
4;74;4;3;5;0;
4;74;4;4;1;0;
4;74;4;4;2;0;
4;74;4;4;3;0;
4;74;4;4;4;0;
4;74;4;4;5;0;
4;74;5;1;1;0;
4;74;5;1;2;0;
4;74;5;1;3;0;
4;74;5;1;4;0;
4;74;5;1;5;0;
4;74;5;2;1;0;
4;74;5;2;2;0;
4;74;5;2;3;0;
4;74;5;2;4;0;
4;74;5;2;5;0;
4;74;5;3;1;0;
4;74;5;3;2;0;
4;74;5;3;3;0;
4;74;5;3;4;0;
4;74;5;3;5;0;
4;74;5;4;1;0;
4;74;5;4;2;0;
4;74;5;4;3;0;
4;74;5;4;4;0;
4;74;5;4;5;0;
4;74;6;1;1;0;
4;74;6;1;2;0;
4;74;6;1;3;0;
4;74;6;1;4;0;
4;74;6;1;5;0;
4;74;6;2;1;0;
4;74;6;2;2;0;
4;74;6;2;3;0;
4;74;6;2;4;0;
4;74;6;2;5;0;
4;74;6;3;1;0;
4;74;6;3;2;0;
4;74;6;3;3;0;
4;74;6;3;4;0;
4;74;6;3;5;0;
4;74;6;4;1;0;
4;74;6;4;2;0;
4;74;6;4;3;0;
4;74;6;4;4;0;
4;74;6;4;5;0;
4;75;1;1;1;0;
4;75;1;1;2;0;
4;75;1;1;3;0;
4;75;1;1;4;0;
4;75;1;1;5;0;
4;75;1;2;1;0;
4;75;1;2;2;0;
4;75;1;2;3;0;
4;75;1;2;4;0;
4;75;1;2;5;0;
4;75;1;3;1;0;
4;75;1;3;2;0;
4;75;1;3;3;0;
4;75;1;3;4;0;
4;75;1;3;5;0;
4;75;1;4;1;0;
4;75;1;4;2;0;
4;75;1;4;3;0;
4;75;1;4;4;0;
4;75;1;4;5;0;
4;75;2;1;1;0;
4;75;2;1;2;0;
4;75;2;1;3;0;
4;75;2;1;4;0;
4;75;2;1;5;0;
4;75;2;2;1;0;
4;75;2;2;2;0;
4;75;2;2;3;0;
4;75;2;2;4;0;
4;75;2;2;5;0;
4;75;2;3;1;0;
4;75;2;3;2;0;
4;75;2;3;3;0;
4;75;2;3;4;0;
4;75;2;3;5;0;
4;75;2;4;1;0;
4;75;2;4;2;0;
4;75;2;4;3;0;
4;75;2;4;4;0;
4;75;2;4;5;0;
4;75;3;1;1;0;
4;75;3;1;2;0;
4;75;3;1;3;0;
4;75;3;1;4;0;
4;75;3;1;5;0;
4;75;3;2;1;0;
4;75;3;2;2;0;
4;75;3;2;3;0;
4;75;3;2;4;0;
4;75;3;2;5;0;
4;75;3;3;1;0;
4;75;3;3;2;0;
4;75;3;3;3;0;
4;75;3;3;4;0;
4;75;3;3;5;0;
4;75;3;4;1;0;
4;75;3;4;2;0;
4;75;3;4;3;0;
4;75;3;4;4;0;
4;75;3;4;5;0;
4;75;4;1;1;0;
4;75;4;1;2;0;
4;75;4;1;3;0;
4;75;4;1;4;0;
4;75;4;1;5;0;
4;75;4;2;1;0;
4;75;4;2;2;0;
4;75;4;2;3;0;
4;75;4;2;4;0;
4;75;4;2;5;0;
4;75;4;3;1;0;
4;75;4;3;2;0;
4;75;4;3;3;0;
4;75;4;3;4;0;
4;75;4;3;5;0;
4;75;4;4;1;0;
4;75;4;4;2;0;
4;75;4;4;3;0;
4;75;4;4;4;0;
4;75;4;4;5;0;
4;75;5;1;1;0;
4;75;5;1;2;0;
4;75;5;1;3;0;
4;75;5;1;4;0;
4;75;5;1;5;0;
4;75;5;2;1;0;
4;75;5;2;2;0;
4;75;5;2;3;0;
4;75;5;2;4;0;
4;75;5;2;5;0;
4;75;5;3;1;0;
4;75;5;3;2;0;
4;75;5;3;3;0;
4;75;5;3;4;0;
4;75;5;3;5;0;
4;75;5;4;1;0;
4;75;5;4;2;0;
4;75;5;4;3;0;
4;75;5;4;4;0;
4;75;5;4;5;0;
4;75;6;1;1;0;
4;75;6;1;2;0;
4;75;6;1;3;0;
4;75;6;1;4;0;
4;75;6;1;5;0;
4;75;6;2;1;0;
4;75;6;2;2;0;
4;75;6;2;3;0;
4;75;6;2;4;0;
4;75;6;2;5;0;
4;75;6;3;1;0;
4;75;6;3;2;0;
4;75;6;3;3;0;
4;75;6;3;4;0;
4;75;6;3;5;0;
4;75;6;4;1;0;
4;75;6;4;2;0;
4;75;6;4;3;0;
4;75;6;4;4;0;
4;75;6;4;5;0;
4;76;1;1;1;0;
4;76;1;1;2;0;
4;76;1;1;3;0;
4;76;1;1;4;0;
4;76;1;1;5;0;
4;76;1;2;1;0;
4;76;1;2;2;0;
4;76;1;2;3;0;
4;76;1;2;4;0;
4;76;1;2;5;0;
4;76;1;3;1;0;
4;76;1;3;2;0;
4;76;1;3;3;0;
4;76;1;3;4;0;
4;76;1;3;5;0;
4;76;1;4;1;0;
4;76;1;4;2;0;
4;76;1;4;3;0;
4;76;1;4;4;0;
4;76;1;4;5;0;
4;76;2;1;1;0;
4;76;2;1;2;0;
4;76;2;1;3;0;
4;76;2;1;4;0;
4;76;2;1;5;0;
4;76;2;2;1;0;
4;76;2;2;2;0;
4;76;2;2;3;0;
4;76;2;2;4;0;
4;76;2;2;5;0;
4;76;2;3;1;0;
4;76;2;3;2;0;
4;76;2;3;3;0;
4;76;2;3;4;0;
4;76;2;3;5;0;
4;76;2;4;1;0;
4;76;2;4;2;0;
4;76;2;4;3;0;
4;76;2;4;4;0;
4;76;2;4;5;0;
4;76;3;1;1;0;
4;76;3;1;2;0;
4;76;3;1;3;0;
4;76;3;1;4;0;
4;76;3;1;5;0;
4;76;3;2;1;0;
4;76;3;2;2;0;
4;76;3;2;3;0;
4;76;3;2;4;0;
4;76;3;2;5;0;
4;76;3;3;1;0;
4;76;3;3;2;0;
4;76;3;3;3;0;
4;76;3;3;4;0;
4;76;3;3;5;0;
4;76;3;4;1;0;
4;76;3;4;2;0;
4;76;3;4;3;0;
4;76;3;4;4;0;
4;76;3;4;5;0;
4;76;4;1;1;0;
4;76;4;1;2;0;
4;76;4;1;3;0;
4;76;4;1;4;0;
4;76;4;1;5;0;
4;76;4;2;1;0;
4;76;4;2;2;0;
4;76;4;2;3;0;
4;76;4;2;4;0;
4;76;4;2;5;0;
4;76;4;3;1;0;
4;76;4;3;2;0;
4;76;4;3;3;0;
4;76;4;3;4;0;
4;76;4;3;5;0;
4;76;4;4;1;0;
4;76;4;4;2;0;
4;76;4;4;3;0;
4;76;4;4;4;0;
4;76;4;4;5;0;
4;76;5;1;1;0;
4;76;5;1;2;0;
4;76;5;1;3;0;
4;76;5;1;4;0;
4;76;5;1;5;0;
4;76;5;2;1;0;
4;76;5;2;2;0;
4;76;5;2;3;0;
4;76;5;2;4;0;
4;76;5;2;5;0;
4;76;5;3;1;0;
4;76;5;3;2;0;
4;76;5;3;3;0;
4;76;5;3;4;0;
4;76;5;3;5;0;
4;76;5;4;1;0;
4;76;5;4;2;0;
4;76;5;4;3;0;
4;76;5;4;4;0;
4;76;5;4;5;0;
4;76;6;1;1;0;
4;76;6;1;2;0;
4;76;6;1;3;0;
4;76;6;1;4;0;
4;76;6;1;5;0;
4;76;6;2;1;0;
4;76;6;2;2;0;
4;76;6;2;3;0;
4;76;6;2;4;0;
4;76;6;2;5;0;
4;76;6;3;1;0;
4;76;6;3;2;0;
4;76;6;3;3;0;
4;76;6;3;4;0;
4;76;6;3;5;0;
4;76;6;4;1;0;
4;76;6;4;2;0;
4;76;6;4;3;0;
4;76;6;4;4;0;
4;76;6;4;5;0;
4;77;1;1;1;0;
4;77;1;1;2;0;
4;77;1;1;3;0;
4;77;1;1;4;0;
4;77;1;1;5;0;
4;77;1;2;1;0;
4;77;1;2;2;0;
4;77;1;2;3;0;
4;77;1;2;4;0;
4;77;1;2;5;0;
4;77;1;3;1;0;
4;77;1;3;2;0;
4;77;1;3;3;0;
4;77;1;3;4;0;
4;77;1;3;5;0;
4;77;1;4;1;0;
4;77;1;4;2;0;
4;77;1;4;3;0;
4;77;1;4;4;0;
4;77;1;4;5;0;
4;77;2;1;1;0;
4;77;2;1;2;0;
4;77;2;1;3;0;
4;77;2;1;4;0;
4;77;2;1;5;0;
4;77;2;2;1;0;
4;77;2;2;2;0;
4;77;2;2;3;0;
4;77;2;2;4;0;
4;77;2;2;5;0;
4;77;2;3;1;0;
4;77;2;3;2;0;
4;77;2;3;3;0;
4;77;2;3;4;0;
4;77;2;3;5;0;
4;77;2;4;1;0;
4;77;2;4;2;0;
4;77;2;4;3;0;
4;77;2;4;4;0;
4;77;2;4;5;0;
4;77;3;1;1;0;
4;77;3;1;2;0;
4;77;3;1;3;0;
4;77;3;1;4;0;
4;77;3;1;5;0;
4;77;3;2;1;0;
4;77;3;2;2;0;
4;77;3;2;3;0;
4;77;3;2;4;0;
4;77;3;2;5;0;
4;77;3;3;1;0;
4;77;3;3;2;0;
4;77;3;3;3;0;
4;77;3;3;4;0;
4;77;3;3;5;0;
4;77;3;4;1;0;
4;77;3;4;2;0;
4;77;3;4;3;0;
4;77;3;4;4;0;
4;77;3;4;5;0;
4;77;4;1;1;0;
4;77;4;1;2;0;
4;77;4;1;3;0;
4;77;4;1;4;0;
4;77;4;1;5;0;
4;77;4;2;1;0;
4;77;4;2;2;0;
4;77;4;2;3;0;
4;77;4;2;4;0;
4;77;4;2;5;0;
4;77;4;3;1;0;
4;77;4;3;2;0;
4;77;4;3;3;0;
4;77;4;3;4;0;
4;77;4;3;5;0;
4;77;4;4;1;0;
4;77;4;4;2;0;
4;77;4;4;3;0;
4;77;4;4;4;0;
4;77;4;4;5;0;
4;77;5;1;1;0;
4;77;5;1;2;0;
4;77;5;1;3;0;
4;77;5;1;4;0;
4;77;5;1;5;0;
4;77;5;2;1;0;
4;77;5;2;2;0;
4;77;5;2;3;0;
4;77;5;2;4;0;
4;77;5;2;5;0;
4;77;5;3;1;0;
4;77;5;3;2;0;
4;77;5;3;3;0;
4;77;5;3;4;0;
4;77;5;3;5;0;
4;77;5;4;1;0;
4;77;5;4;2;0;
4;77;5;4;3;0;
4;77;5;4;4;0;
4;77;5;4;5;0;
4;77;6;1;1;0;
4;77;6;1;2;0;
4;77;6;1;3;0;
4;77;6;1;4;0;
4;77;6;1;5;0;
4;77;6;2;1;0;
4;77;6;2;2;0;
4;77;6;2;3;0;
4;77;6;2;4;0;
4;77;6;2;5;0;
4;77;6;3;1;0;
4;77;6;3;2;0;
4;77;6;3;3;0;
4;77;6;3;4;0;
4;77;6;3;5;0;
4;77;6;4;1;0;
4;77;6;4;2;0;
4;77;6;4;3;0;
4;77;6;4;4;0;
4;77;6;4;5;0;
4;78;1;1;1;0;
4;78;1;1;2;0;
4;78;1;1;3;0;
4;78;1;1;4;0;
4;78;1;1;5;0;
4;78;1;2;1;0;
4;78;1;2;2;0;
4;78;1;2;3;0;
4;78;1;2;4;0;
4;78;1;2;5;0;
4;78;1;3;1;0;
4;78;1;3;2;0;
4;78;1;3;3;0;
4;78;1;3;4;0;
4;78;1;3;5;0;
4;78;1;4;1;0;
4;78;1;4;2;0;
4;78;1;4;3;0;
4;78;1;4;4;0;
4;78;1;4;5;0;
4;78;2;1;1;0;
4;78;2;1;2;0;
4;78;2;1;3;0;
4;78;2;1;4;0;
4;78;2;1;5;0;
4;78;2;2;1;0;
4;78;2;2;2;0;
4;78;2;2;3;0;
4;78;2;2;4;0;
4;78;2;2;5;0;
4;78;2;3;1;0;
4;78;2;3;2;0;
4;78;2;3;3;0;
4;78;2;3;4;0;
4;78;2;3;5;0;
4;78;2;4;1;0;
4;78;2;4;2;0;
4;78;2;4;3;0;
4;78;2;4;4;0;
4;78;2;4;5;0;
4;78;3;1;1;0;
4;78;3;1;2;0;
4;78;3;1;3;0;
4;78;3;1;4;0;
4;78;3;1;5;0;
4;78;3;2;1;0;
4;78;3;2;2;0;
4;78;3;2;3;0;
4;78;3;2;4;0;
4;78;3;2;5;0;
4;78;3;3;1;0;
4;78;3;3;2;0;
4;78;3;3;3;0;
4;78;3;3;4;0;
4;78;3;3;5;0;
4;78;3;4;1;0;
4;78;3;4;2;0;
4;78;3;4;3;0;
4;78;3;4;4;0;
4;78;3;4;5;0;
4;78;4;1;1;0;
4;78;4;1;2;0;
4;78;4;1;3;0;
4;78;4;1;4;0;
4;78;4;1;5;0;
4;78;4;2;1;0;
4;78;4;2;2;0;
4;78;4;2;3;0;
4;78;4;2;4;0;
4;78;4;2;5;0;
4;78;4;3;1;0;
4;78;4;3;2;0;
4;78;4;3;3;0;
4;78;4;3;4;0;
4;78;4;3;5;0;
4;78;4;4;1;0;
4;78;4;4;2;0;
4;78;4;4;3;0;
4;78;4;4;4;0;
4;78;4;4;5;0;
4;78;5;1;1;0;
4;78;5;1;2;0;
4;78;5;1;3;0;
4;78;5;1;4;0;
4;78;5;1;5;0;
4;78;5;2;1;0;
4;78;5;2;2;0;
4;78;5;2;3;0;
4;78;5;2;4;0;
4;78;5;2;5;0;
4;78;5;3;1;0;
4;78;5;3;2;0;
4;78;5;3;3;0;
4;78;5;3;4;0;
4;78;5;3;5;0;
4;78;5;4;1;0;
4;78;5;4;2;0;
4;78;5;4;3;0;
4;78;5;4;4;0;
4;78;5;4;5;0;
4;78;6;1;1;0;
4;78;6;1;2;0;
4;78;6;1;3;0;
4;78;6;1;4;0;
4;78;6;1;5;0;
4;78;6;2;1;0;
4;78;6;2;2;0;
4;78;6;2;3;0;
4;78;6;2;4;0;
4;78;6;2;5;0;
4;78;6;3;1;0;
4;78;6;3;2;0;
4;78;6;3;3;0;
4;78;6;3;4;0;
4;78;6;3;5;0;
4;78;6;4;1;0;
4;78;6;4;2;0;
4;78;6;4;3;0;
4;78;6;4;4;0;
4;78;6;4;5;0;
4;79;1;1;1;0;
4;79;1;1;2;0;
4;79;1;1;3;0;
4;79;1;1;4;0;
4;79;1;1;5;0;
4;79;1;2;1;0;
4;79;1;2;2;0;
4;79;1;2;3;0;
4;79;1;2;4;0;
4;79;1;2;5;0;
4;79;1;3;1;0;
4;79;1;3;2;0;
4;79;1;3;3;0;
4;79;1;3;4;0;
4;79;1;3;5;0;
4;79;1;4;1;0;
4;79;1;4;2;0;
4;79;1;4;3;0;
4;79;1;4;4;0;
4;79;1;4;5;0;
4;79;2;1;1;0;
4;79;2;1;2;0;
4;79;2;1;3;0;
4;79;2;1;4;0;
4;79;2;1;5;0;
4;79;2;2;1;0;
4;79;2;2;2;0;
4;79;2;2;3;0;
4;79;2;2;4;0;
4;79;2;2;5;0;
4;79;2;3;1;0;
4;79;2;3;2;0;
4;79;2;3;3;0;
4;79;2;3;4;0;
4;79;2;3;5;0;
4;79;2;4;1;0;
4;79;2;4;2;0;
4;79;2;4;3;0;
4;79;2;4;4;0;
4;79;2;4;5;0;
4;79;3;1;1;0;
4;79;3;1;2;0;
4;79;3;1;3;0;
4;79;3;1;4;0;
4;79;3;1;5;0;
4;79;3;2;1;0;
4;79;3;2;2;0;
4;79;3;2;3;0;
4;79;3;2;4;0;
4;79;3;2;5;0;
4;79;3;3;1;0;
4;79;3;3;2;0;
4;79;3;3;3;0;
4;79;3;3;4;0;
4;79;3;3;5;0;
4;79;3;4;1;0;
4;79;3;4;2;0;
4;79;3;4;3;0;
4;79;3;4;4;0;
4;79;3;4;5;0;
4;79;4;1;1;0;
4;79;4;1;2;0;
4;79;4;1;3;0;
4;79;4;1;4;0;
4;79;4;1;5;0;
4;79;4;2;1;0;
4;79;4;2;2;0;
4;79;4;2;3;0;
4;79;4;2;4;0;
4;79;4;2;5;0;
4;79;4;3;1;0;
4;79;4;3;2;0;
4;79;4;3;3;0;
4;79;4;3;4;0;
4;79;4;3;5;0;
4;79;4;4;1;0;
4;79;4;4;2;0;
4;79;4;4;3;0;
4;79;4;4;4;0;
4;79;4;4;5;0;
4;79;5;1;1;0;
4;79;5;1;2;0;
4;79;5;1;3;0;
4;79;5;1;4;0;
4;79;5;1;5;0;
4;79;5;2;1;0;
4;79;5;2;2;0;
4;79;5;2;3;0;
4;79;5;2;4;0;
4;79;5;2;5;0;
4;79;5;3;1;0;
4;79;5;3;2;0;
4;79;5;3;3;0;
4;79;5;3;4;0;
4;79;5;3;5;0;
4;79;5;4;1;0;
4;79;5;4;2;0;
4;79;5;4;3;0;
4;79;5;4;4;0;
4;79;5;4;5;0;
4;79;6;1;1;0;
4;79;6;1;2;0;
4;79;6;1;3;0;
4;79;6;1;4;0;
4;79;6;1;5;0;
4;79;6;2;1;0;
4;79;6;2;2;0;
4;79;6;2;3;0;
4;79;6;2;4;0;
4;79;6;2;5;0;
4;79;6;3;1;0;
4;79;6;3;2;0;
4;79;6;3;3;0;
4;79;6;3;4;0;
4;79;6;3;5;0;
4;79;6;4;1;0;
4;79;6;4;2;0;
4;79;6;4;3;0;
4;79;6;4;4;0;
4;79;6;4;5;0;
4;80;1;1;1;0;
4;80;1;1;2;0;
4;80;1;1;3;0;
4;80;1;1;4;0;
4;80;1;1;5;0;
4;80;1;2;1;0;
4;80;1;2;2;0;
4;80;1;2;3;0;
4;80;1;2;4;0;
4;80;1;2;5;0;
4;80;1;3;1;0;
4;80;1;3;2;0;
4;80;1;3;3;0;
4;80;1;3;4;0;
4;80;1;3;5;0;
4;80;1;4;1;0;
4;80;1;4;2;0;
4;80;1;4;3;0;
4;80;1;4;4;0;
4;80;1;4;5;0;
4;80;2;1;1;0;
4;80;2;1;2;0;
4;80;2;1;3;0;
4;80;2;1;4;0;
4;80;2;1;5;0;
4;80;2;2;1;0;
4;80;2;2;2;0;
4;80;2;2;3;0;
4;80;2;2;4;0;
4;80;2;2;5;0;
4;80;2;3;1;0;
4;80;2;3;2;0;
4;80;2;3;3;0;
4;80;2;3;4;0;
4;80;2;3;5;0;
4;80;2;4;1;0;
4;80;2;4;2;0;
4;80;2;4;3;0;
4;80;2;4;4;0;
4;80;2;4;5;0;
4;80;3;1;1;0;
4;80;3;1;2;0;
4;80;3;1;3;0;
4;80;3;1;4;0;
4;80;3;1;5;0;
4;80;3;2;1;0;
4;80;3;2;2;0;
4;80;3;2;3;0;
4;80;3;2;4;0;
4;80;3;2;5;0;
4;80;3;3;1;0;
4;80;3;3;2;0;
4;80;3;3;3;0;
4;80;3;3;4;0;
4;80;3;3;5;0;
4;80;3;4;1;0;
4;80;3;4;2;0;
4;80;3;4;3;0;
4;80;3;4;4;0;
4;80;3;4;5;0;
4;80;4;1;1;0;
4;80;4;1;2;0;
4;80;4;1;3;0;
4;80;4;1;4;0;
4;80;4;1;5;0;
4;80;4;2;1;0;
4;80;4;2;2;0;
4;80;4;2;3;0;
4;80;4;2;4;0;
4;80;4;2;5;0;
4;80;4;3;1;0;
4;80;4;3;2;0;
4;80;4;3;3;0;
4;80;4;3;4;0;
4;80;4;3;5;0;
4;80;4;4;1;0;
4;80;4;4;2;0;
4;80;4;4;3;0;
4;80;4;4;4;0;
4;80;4;4;5;0;
4;80;5;1;1;0;
4;80;5;1;2;0;
4;80;5;1;3;0;
4;80;5;1;4;0;
4;80;5;1;5;0;
4;80;5;2;1;0;
4;80;5;2;2;0;
4;80;5;2;3;0;
4;80;5;2;4;0;
4;80;5;2;5;0;
4;80;5;3;1;0;
4;80;5;3;2;0;
4;80;5;3;3;0;
4;80;5;3;4;0;
4;80;5;3;5;0;
4;80;5;4;1;0;
4;80;5;4;2;0;
4;80;5;4;3;0;
4;80;5;4;4;0;
4;80;5;4;5;0;
4;80;6;1;1;0;
4;80;6;1;2;0;
4;80;6;1;3;0;
4;80;6;1;4;0;
4;80;6;1;5;0;
4;80;6;2;1;0;
4;80;6;2;2;0;
4;80;6;2;3;0;
4;80;6;2;4;0;
4;80;6;2;5;0;
4;80;6;3;1;0;
4;80;6;3;2;0;
4;80;6;3;3;0;
4;80;6;3;4;0;
4;80;6;3;5;0;
4;80;6;4;1;0;
4;80;6;4;2;0;
4;80;6;4;3;0;
4;80;6;4;4;0;
4;80;6;4;5;0;
4;81;1;1;1;0;
4;81;1;1;2;0;
4;81;1;1;3;0;
4;81;1;1;4;0;
4;81;1;1;5;0;
4;81;1;2;1;0;
4;81;1;2;2;0;
4;81;1;2;3;0;
4;81;1;2;4;0;
4;81;1;2;5;0;
4;81;1;3;1;0;
4;81;1;3;2;0;
4;81;1;3;3;0;
4;81;1;3;4;0;
4;81;1;3;5;0;
4;81;1;4;1;0;
4;81;1;4;2;0;
4;81;1;4;3;0;
4;81;1;4;4;0;
4;81;1;4;5;0;
4;81;2;1;1;0;
4;81;2;1;2;0;
4;81;2;1;3;0;
4;81;2;1;4;0;
4;81;2;1;5;0;
4;81;2;2;1;0;
4;81;2;2;2;0;
4;81;2;2;3;0;
4;81;2;2;4;0;
4;81;2;2;5;0;
4;81;2;3;1;0;
4;81;2;3;2;0;
4;81;2;3;3;0;
4;81;2;3;4;0;
4;81;2;3;5;0;
4;81;2;4;1;0;
4;81;2;4;2;0;
4;81;2;4;3;0;
4;81;2;4;4;0;
4;81;2;4;5;0;
4;81;3;1;1;0;
4;81;3;1;2;0;
4;81;3;1;3;0;
4;81;3;1;4;0;
4;81;3;1;5;0;
4;81;3;2;1;0;
4;81;3;2;2;0;
4;81;3;2;3;0;
4;81;3;2;4;0;
4;81;3;2;5;0;
4;81;3;3;1;0;
4;81;3;3;2;0;
4;81;3;3;3;0;
4;81;3;3;4;0;
4;81;3;3;5;0;
4;81;3;4;1;0;
4;81;3;4;2;0;
4;81;3;4;3;0;
4;81;3;4;4;0;
4;81;3;4;5;0;
4;81;4;1;1;0;
4;81;4;1;2;0;
4;81;4;1;3;0;
4;81;4;1;4;0;
4;81;4;1;5;0;
4;81;4;2;1;0;
4;81;4;2;2;0;
4;81;4;2;3;0;
4;81;4;2;4;0;
4;81;4;2;5;0;
4;81;4;3;1;0;
4;81;4;3;2;0;
4;81;4;3;3;0;
4;81;4;3;4;0;
4;81;4;3;5;0;
4;81;4;4;1;0;
4;81;4;4;2;0;
4;81;4;4;3;0;
4;81;4;4;4;0;
4;81;4;4;5;0;
4;81;5;1;1;0;
4;81;5;1;2;0;
4;81;5;1;3;0;
4;81;5;1;4;0;
4;81;5;1;5;0;
4;81;5;2;1;0;
4;81;5;2;2;0;
4;81;5;2;3;0;
4;81;5;2;4;0;
4;81;5;2;5;0;
4;81;5;3;1;0;
4;81;5;3;2;0;
4;81;5;3;3;0;
4;81;5;3;4;0;
4;81;5;3;5;0;
4;81;5;4;1;0;
4;81;5;4;2;0;
4;81;5;4;3;0;
4;81;5;4;4;0;
4;81;5;4;5;0;
4;81;6;1;1;0;
4;81;6;1;2;0;
4;81;6;1;3;0;
4;81;6;1;4;0;
4;81;6;1;5;0;
4;81;6;2;1;0;
4;81;6;2;2;0;
4;81;6;2;3;0;
4;81;6;2;4;0;
4;81;6;2;5;0;
4;81;6;3;1;0;
4;81;6;3;2;0;
4;81;6;3;3;0;
4;81;6;3;4;0;
4;81;6;3;5;0;
4;81;6;4;1;0;
4;81;6;4;2;0;
4;81;6;4;3;0;
4;81;6;4;4;0;
4;81;6;4;5;0;
4;82;1;1;1;0;
4;82;1;1;2;0;
4;82;1;1;3;0;
4;82;1;1;4;0;
4;82;1;1;5;0;
